0.74,686.0,245.0,220.5,3.5,5.0,0.4,4.0,17.32
0.64,784.0,343.0,220.5,3.5,3.0,0.1,5.0,19.18
0.74,686.0,245.0,220.5,3.5,4.0,0.25,3.0,14.72
0.69,735.0,294.0,220.5,3.5,5.0,0.4,2.0,17.22
0.82,612.5,318.5,147.0,7.0,4.0,0.1,1.0,24.61
0.82,612.5,318.5,147.0,7.0,3.0,0.25,5.0,26.08
0.79,637.0,343.0,147.0,7.0,4.0,0.25,2.0,36.77
0.86,588.0,294.0,147.0,7.0,2.0,0.25,5.0,28.02
0.62,808.5,367.5,220.5,3.5,5.0,0.4,2.0,16.99
0.76,661.5,416.5,122.5,7.0,3.0,0.1,4.0,33.62
0.86,588.0,294.0,147.0,7.0,2.0,0.4,2.0,35.48
0.71,710.5,269.5,220.5,3.5,3.0,0.4,3.0,15.47
0.82,612.5,318.5,147.0,7.0,3.0,0.25,1.0,27.84
0.66,759.5,318.5,220.5,3.5,4.0,0.4,4.0,18.36
0.64,784.0,343.0,220.5,3.5,5.0,0.1,2.0,19.3
0.74,686.0,245.0,220.5,3.5,2.0,0.25,1.0,15.19
0.71,710.5,269.5,220.5,3.5,4.0,0.1,3.0,14.3
0.71,710.5,269.5,220.5,3.5,2.0,0.25,5.0,15.27
0.69,735.0,294.0,220.5,3.5,2.0,0.25,5.0,15.14
0.79,637.0,343.0,147.0,7.0,3.0,0.25,1.0,37.81
0.9,563.5,318.5,122.5,7.0,2.0,0.25,2.0,35.56
0.9,563.5,318.5,122.5,7.0,2.0,0.1,2.0,32.54
0.98,514.5,294.0,110.25,7.0,4.0,0.4,3.0,33.86
0.69,735.0,294.0,220.5,3.5,3.0,0.25,2.0,15.85
0.76,661.5,416.5,122.5,7.0,2.0,0.1,4.0,34.11
0.79,637.0,343.0,147.0,7.0,5.0,0.4,5.0,44.87
0.86,588.0,294.0,147.0,7.0,3.0,0.25,5.0,29.43
0.82,612.5,318.5,147.0,7.0,2.0,0.1,2.0,27.38
0.82,612.5,318.5,147.0,7.0,4.0,0.4,3.0,29.77
0.82,612.5,318.5,147.0,7.0,2.0,0.4,2.0,30.34
0.74,686.0,245.0,220.5,3.5,5.0,0.25,2.0,15.44
0.66,759.5,318.5,220.5,3.5,5.0,0.25,1.0,16.19
0.71,710.5,269.5,220.5,3.5,3.0,0.25,1.0,15.85
0.62,808.5,367.5,220.5,3.5,5.0,0.1,1.0,14.27
0.76,661.5,416.5,122.5,7.0,2.0,0.1,2.0,33.91
0.64,784.0,343.0,220.5,3.5,3.0,0.1,2.0,19.34
0.69,735.0,294.0,220.5,3.5,3.0,0.1,4.0,14.49
0.62,808.5,367.5,220.5,3.5,3.0,0.4,3.0,17.14
0.76,661.5,416.5,122.5,7.0,4.0,0.1,3.0,34.48
0.66,759.5,318.5,220.5,3.5,5.0,0.4,5.0,18.06
0.74,686.0,245.0,220.5,3.5,4.0,0.25,2.0,15.18
0.64,784.0,343.0,220.5,3.5,5.0,0.4,4.0,22.49
0.98,514.5,294.0,110.25,7.0,4.0,0.1,5.0,25.88
0.64,784.0,343.0,220.5,3.5,5.0,0.25,3.0,20.28
0.64,784.0,343.0,220.5,3.5,3.0,0.4,4.0,21.54
0.86,588.0,294.0,147.0,7.0,2.0,0.4,1.0,35.99
0.76,661.5,416.5,122.5,7.0,5.0,0.4,4.0,40.77
0.66,759.5,318.5,220.5,3.5,4.0,0.1,3.0,13.59
0.82,612.5,318.5,147.0,7.0,5.0,0.1,5.0,27.69
0.74,686.0,245.0,220.5,3.5,4.0,0.4,1.0,17.03
0.76,661.5,416.5,122.5,7.0,2.0,0.4,1.0,39.55
0.98,514.5,294.0,110.25,7.0,3.0,0.1,3.0,26.02
0.76,661.5,416.5,122.5,7.0,3.0,0.4,1.0,40.85
0.86,588.0,294.0,147.0,7.0,3.0,0.1,1.0,25.6
0.69,735.0,294.0,220.5,3.5,5.0,0.25,5.0,14.6
0.76,661.5,416.5,122.5,7.0,3.0,0.0,0.0,29.68
0.98,514.5,294.0,110.25,7.0,4.0,0.1,2.0,26.13
0.66,759.5,318.5,220.5,3.5,4.0,0.4,5.0,17.55
0.82,612.5,318.5,147.0,7.0,2.0,0.25,2.0,28.27
0.98,514.5,294.0,110.25,7.0,5.0,0.1,2.0,25.89
0.66,759.5,318.5,220.5,3.5,3.0,0.4,3.0,17.63
0.98,514.5,294.0,110.25,7.0,5.0,0.1,5.0,26.18
0.69,735.0,294.0,220.5,3.5,5.0,0.4,5.0,16.74
0.69,735.0,294.0,220.5,3.5,3.0,0.1,1.0,14.61
0.86,588.0,294.0,147.0,7.0,4.0,0.25,2.0,29.9
0.66,759.5,318.5,220.5,3.5,3.0,0.4,2.0,17.89
0.66,759.5,318.5,220.5,3.5,4.0,0.25,3.0,16.14
0.86,588.0,294.0,147.0,7.0,3.0,0.4,5.0,31.2
0.62,808.5,367.5,220.5,3.5,4.0,0.1,5.0,13.99
0.82,612.5,318.5,147.0,7.0,2.0,0.4,4.0,28.2
0.86,588.0,294.0,147.0,7.0,3.0,0.1,3.0,31.01
0.98,514.5,294.0,110.25,7.0,3.0,0.0,0.0,21.33
0.71,710.5,269.5,220.5,3.5,4.0,0.25,5.0,15.23
0.64,784.0,343.0,220.5,3.5,4.0,0.1,1.0,19.34
0.64,784.0,343.0,220.5,3.5,2.0,0.1,5.0,19.24
0.64,784.0,343.0,220.5,3.5,2.0,0.4,5.0,20.82
0.71,710.5,269.5,220.5,3.5,5.0,0.4,1.0,17.47
0.86,588.0,294.0,147.0,7.0,2.0,0.1,2.0,30.91
0.74,686.0,245.0,220.5,3.5,3.0,0.1,5.0,13.44
0.86,588.0,294.0,147.0,7.0,4.0,0.25,1.0,30.12
0.76,661.5,416.5,122.5,7.0,4.0,0.4,5.0,37.79
0.74,686.0,245.0,220.5,3.5,2.0,0.1,4.0,13.2
0.62,808.5,367.5,220.5,3.5,5.0,0.25,2.0,15.3
0.71,710.5,269.5,220.5,3.5,5.0,0.0,0.0,11.67
0.71,710.5,269.5,220.5,3.5,4.0,0.1,5.0,14.26
0.79,637.0,343.0,147.0,7.0,3.0,0.1,2.0,34.62
0.98,514.5,294.0,110.25,7.0,4.0,0.25,3.0,30.1
0.98,514.5,294.0,110.25,7.0,5.0,0.25,2.0,30.02
0.86,588.0,294.0,147.0,7.0,3.0,0.1,4.0,31.76
0.82,612.5,318.5,147.0,7.0,3.0,0.1,2.0,25.02
0.79,637.0,343.0,147.0,7.0,3.0,0.4,4.0,47.59
0.64,784.0,343.0,220.5,3.5,3.0,0.4,5.0,20.21
0.82,612.5,318.5,147.0,7.0,2.0,0.25,5.0,26.53
0.98,514.5,294.0,110.25,7.0,4.0,0.1,4.0,26.18
0.9,563.5,318.5,122.5,7.0,4.0,0.0,0.0,25.16
0.69,735.0,294.0,220.5,3.5,2.0,0.25,4.0,15.37
0.9,563.5,318.5,122.5,7.0,3.0,0.25,1.0,33.17
0.82,612.5,318.5,147.0,7.0,5.0,0.4,3.0,29.64
0.9,563.5,318.5,122.5,7.0,4.0,0.25,4.0,36.16
0.74,686.0,245.0,220.5,3.5,2.0,0.1,1.0,13.43
0.62,808.5,367.5,220.5,3.5,2.0,0.1,4.0,14.37
0.86,588.0,294.0,147.0,7.0,3.0,0.25,2.0,27.89
0.62,808.5,367.5,220.5,3.5,2.0,0.1,2.0,14.37
0.62,808.5,367.5,220.5,3.5,5.0,0.1,5.0,14.15
0.74,686.0,245.0,220.5,3.5,3.0,0.0,0.0,11.19
0.82,612.5,318.5,147.0,7.0,5.0,0.25,1.0,31.39
0.86,588.0,294.0,147.0,7.0,3.0,0.4,1.0,30.66
0.62,808.5,367.5,220.5,3.5,4.0,0.4,3.0,16.56
0.62,808.5,367.5,220.5,3.5,2.0,0.0,0.0,12.07
0.71,710.5,269.5,220.5,3.5,2.0,0.1,5.0,14.18
0.76,661.5,416.5,122.5,7.0,5.0,0.25,5.0,36.15
0.71,710.5,269.5,220.5,3.5,5.0,0.25,2.0,15.32
0.9,563.5,318.5,122.5,7.0,3.0,0.1,4.0,33.91
0.69,735.0,294.0,220.5,3.5,4.0,0.1,4.0,14.42
0.76,661.5,416.5,122.5,7.0,2.0,0.4,4.0,40.36
0.98,514.5,294.0,110.25,7.0,3.0,0.1,4.0,25.72
0.69,735.0,294.0,220.5,3.5,5.0,0.25,2.0,15.99
0.86,588.0,294.0,147.0,7.0,5.0,0.1,2.0,31.9
0.79,637.0,343.0,147.0,7.0,3.0,0.1,3.0,41.22
0.71,710.5,269.5,220.5,3.5,4.0,0.4,4.0,17.23
0.76,661.5,416.5,122.5,7.0,4.0,0.1,5.0,33.64
0.9,563.5,318.5,122.5,7.0,4.0,0.4,1.0,35.92
0.62,808.5,367.5,220.5,3.5,3.0,0.4,4.0,16.79
0.66,759.5,318.5,220.5,3.5,4.0,0.25,2.0,16.22
0.79,637.0,343.0,147.0,7.0,2.0,0.1,2.0,41.07
0.71,710.5,269.5,220.5,3.5,3.0,0.1,2.0,14.11
0.69,735.0,294.0,220.5,3.5,2.0,0.4,2.0,16.44
0.9,563.5,318.5,122.5,7.0,4.0,0.25,3.0,32.83
0.71,710.5,269.5,220.5,3.5,5.0,0.4,2.0,17.51
0.86,588.0,294.0,147.0,7.0,2.0,0.4,3.0,35.22
0.64,784.0,343.0,220.5,3.5,4.0,0.1,2.0,19.32
0.79,637.0,343.0,147.0,7.0,2.0,0.1,5.0,34.99
0.74,686.0,245.0,220.5,3.5,3.0,0.1,4.0,13.36
0.69,735.0,294.0,220.5,3.5,4.0,0.1,5.0,14.46
0.71,710.5,269.5,220.5,3.5,3.0,0.1,3.0,13.77
0.79,637.0,343.0,147.0,7.0,3.0,0.0,0.0,31.27
0.71,710.5,269.5,220.5,3.5,4.0,0.4,1.0,17.12
0.98,514.5,294.0,110.25,7.0,5.0,0.4,2.0,33.78
0.98,514.5,294.0,110.25,7.0,3.0,0.25,4.0,29.59
0.66,759.5,318.5,220.5,3.5,5.0,0.4,3.0,18.22
0.82,612.5,318.5,147.0,7.0,3.0,0.25,4.0,29.43
0.9,563.5,318.5,122.5,7.0,3.0,0.4,3.0,35.04
0.86,588.0,294.0,147.0,7.0,5.0,0.25,1.0,34.73
0.9,563.5,318.5,122.5,7.0,3.0,0.1,2.0,29.44
0.64,784.0,343.0,220.5,3.5,5.0,0.4,2.0,21.93
0.98,514.5,294.0,110.25,7.0,4.0,0.4,1.0,32.83
0.98,514.5,294.0,110.25,7.0,3.0,0.1,2.0,25.63
0.9,563.5,318.5,122.5,7.0,3.0,0.4,1.0,36.38
0.71,710.5,269.5,220.5,3.5,3.0,0.4,4.0,17.2
