   	      	                          fitness                          	                      size                     
   	      	-----------------------------------------------------------	-----------------------------------------------
gen	nevals	avg   	gen	max        	min    	nevals	std        	avg 	gen	max	min	nevals	std    
78 	100   	3837.64    	78 	229625     	8.14279	100   	25094.8    	10.85	78 	60 	1  	100   	13.1859
79 	100   	4.05532e+30	79 	4.05532e+32	8.14279	100   	4.03499e+31	11.26	79 	60 	1  	100   	14.3608
80 	100   	22907.1    	80 	2.22622e+06	8.14279	100   	221488     	10.91	80 	60 	1  	100   	13.1226
81 	100   	1.66802e+06	81 	1.66777e+08	8.14279	100   	1.65941e+07	9.36 	81 	60 	1  	100   	12.0196
82 	100   	858247     	82 	8.29233e+07	8.14279	100   	8.25033e+06	11.4 	82 	60 	1  	100   	13.3424
83 	100   	1.78e+10   	83 	1.78e+12   	8.14279	100   	1.77108e+11	9.59 	83 	60 	1  	100   	12.4114
84 	100   	1.66813e+09	84 	1.66812e+11	8.14279	100   	1.65975e+10	9.94 	84 	58 	1  	100   	13.2316
85 	100   	7.75668e+09	85 	7.75668e+11	8.14279	100   	7.7178e+10 	9.91 	85 	58 	1  	100   	12.8609
86 	100   	560.2      	86 	28469      	8.14279	100   	3003.56    	9.65 	86 	58 	1  	100   	12.3032
87 	100   	1.65665e+10	87 	1.65621e+12	8.14279	100   	1.64791e+11	9.15 	87 	58 	1  	100   	11.6802
88 	100   	1128.24    	88 	102983     	8.14279	100   	10237.9    	10.55	88 	59 	1  	100   	13.0418
89 	100   	5.19434e+32	89 	5.19434e+34	8.14279	100   	5.16831e+33	10.01	89 	63 	1  	100   	13.5554
90 	100   	13090.2    	90 	1.29038e+06	8.14279	100   	128375     	11.18	90 	89 	1  	100   	15.6278
91 	100   	6.05456e+17	91 	6.05456e+19	8.14279	100   	6.02421e+18	10.11	91 	59 	1  	100   	13.5948
92 	100   	3.14702e+06	92 	3.12441e+08	8.14279	100   	3.1086e+07 	10.87	92 	59 	1  	100   	14.8611
93 	100   	2.37548e+29	93 	2.37548e+31	8.1421 	100   	2.36357e+30	11.83	93 	61 	1  	100   	14.3827
94 	100   	1.94834e+06	94 	1.9465e+08 	8.1421 	100   	1.93673e+07	11.32	94 	58 	1  	100   	14.1081
95 	100   	1.09145e+06	95 	1.05903e+08	8.1421 	100   	1.05364e+07	10.27	95 	58 	1  	100   	13.852 
96 	100   	1.05457e+15	96 	1.05454e+17	8.1421 	100   	1.04926e+16	10.72	96 	60 	1  	100   	14.3507
97 	100   	1.00892e+11	97 	1.00891e+13	8.1421 	100   	1.00386e+12	10.44	97 	60 	1  	100   	14.2838
98 	100   	19753.9    	98 	1.18848e+06	8.1421 	100   	138589     	11.83	98 	60 	1  	100   	14.6527
99 	100   	2.06269e+09	99 	2.05431e+11	8.1421 	100   	2.04395e+10	10.49	99 	60 	1  	100   	14.6598
100	100   	1364.54    	100	122950     	8.1421 	100   	12223.9    	10.24	100	66 	1  	100   	15.305 
   	      	                             fitness                              	                      size                     
   	      	------------------------------------------------------------------	-----------------------------------------------
gen	nevals	avg        	gen	max        	min    	nevals	std       	avg 	gen	max	min	nevals	std    
0  	100   	2.28536e+71	0  	2.28536e+73	10.6665	100   	2.2739e+72	9.15	0  	69 	1  	100   	12.0061
1  	100   	367.454    	1  	14457.5    	10.6665	100   	1439.48   	8.33	1  	47 	1  	100   	9.33494
2  	100   	287.106    	2  	8960.18    	10.6665	100   	902.56    	8.19	2  	49 	1  	100   	9.18879
3  	100   	1.64762e+07	3  	1.64738e+09	10.5785	100   	1.63912e+08	10.55	3  	49 	1  	100   	10.6681
4  	100   	343483     	4  	3.00614e+07	10.5785	100   	3.0166e+06 	10.06	4  	49 	1  	100   	10.5668
5  	100   	180814     	5  	1.8005e+07 	10.5785	100   	1.7914e+06 	11.27	5  	50 	1  	100   	11.5973
6  	100   	1.93515e+08	6  	1.93514e+10	10.4877	100   	1.92544e+09	11.86	6  	50 	1  	100   	11.3939
7  	100   	603.598    	7  	12990.9    	10.4877	100   	2039.72    	11.53	7  	63 	1  	100   	12.5319
8  	100   	12466.2    	8  	1.19697e+06	9.052  	100   	119060     	11.59	8  	58 	1  	100   	11.6251
9  	100   	1.9681e+26 	9  	1.9681e+28 	9.052  	100   	1.95823e+27	12.52	9  	65 	1  	100   	13.7706
10 	100   	4893.62    	10 	437335     	9.052  	100   	43495      	11.02	10 	58 	1  	100   	12.126 
11 	100   	3.85509e+10	11 	3.85499e+12	9.052  	100   	3.83567e+11	12.29	11 	58 	1  	100   	12.3873
12 	100   	5.41179e+06	12 	5.41161e+08	9.052  	100   	5.38448e+07	11.75	12 	60 	1  	100   	12.2036
13 	100   	4.17027e+07	13 	4.17025e+09	9.052  	100   	4.14935e+08	10.6 	13 	58 	1  	100   	12.0083
14 	100   	658252     	14 	6.57753e+07	9.052  	100   	6.54451e+06	10.87	14 	58 	1  	100   	12.5097
15 	100   	108453     	15 	1.08181e+07	9.052  	100   	1.07636e+06	9.23 	15 	58 	1  	100   	11.3436
16 	100   	6492.97    	16 	304640     	9.052  	100   	35416.5    	10.26	16 	58 	1  	100   	11.2859
17 	100   	6539.73    	17 	572261     	9.052  	100   	57108      	10.69	17 	59 	1  	100   	12.2186
18 	100   	2.36781e+07	18 	1.64738e+09	9.052  	100   	1.78236e+08	10.21	18 	58 	1  	100   	11.9727
19 	100   	8.33124e+91	19 	8.33124e+93	9.052  	100   	8.28948e+92	10.99	19 	58 	1  	100   	12.3875
20 	100   	92912.6    	20 	9.27387e+06	9.052  	100   	922721     	9.99 	20 	58 	1  	100   	11.9754
21 	100   	5739.9     	21 	512350     	9.052  	100   	50969.4    	10.59	21 	62 	1  	100   	13.3207
22 	100   	2.1599e+08 	22 	2.1599e+10 	9.052  	100   	2.14907e+09	10.11	22 	58 	1  	100   	12.9081
23 	100   	2.06362e+11	23 	1.54907e+13	9.052  	100   	1.61048e+12	9.93 	23 	58 	1  	100   	12.8236
24 	100   	287.624    	24 	6284.85    	9.052  	100   	835.66     	10.67	24 	58 	1  	100   	12.4242
25 	100   	1.60551e+08	25 	1.60529e+10	9.052  	100   	1.59724e+09	11.36	25 	59 	1  	100   	13.3825
26 	100   	2.32686e+07	26 	1.64739e+09	9.052  	100   	1.76666e+08	10   	26 	78 	1  	100   	14.4444
27 	100   	5696.9     	27 	512350     	8.67672	100   	51049.7    	11.34	27 	101	1  	100   	16.7363
28 	100   	6.3432e+13 	28 	6.34319e+15	8.67672	100   	6.31139e+14	10.75	28 	61 	1  	100   	13.4062
29 	100   	2.257e+12  	29 	2.257e+14  	8.67672	100   	2.24568e+13	10.81	29 	60 	1  	100   	13.4385
30 	100   	239647     	30 	1.41602e+07	8.67672	100   	1.55793e+06	9.1  	30 	58 	1  	100   	12.7824
31 	100   	7.19762e+07	31 	4.4804e+09 	8.67672	100   	5.19027e+08	9.9  	31 	63 	1  	100   	12.8425
32 	100   	5.89611e+09	32 	5.89525e+11	8.67672	100   	5.86569e+10	9.91 	32 	58 	1  	100   	12.8593
33 	100   	49466.3    	33 	4.25123e+06	8.67672	100   	424737     	9.85 	33 	89 	1  	100   	14.4412
34 	100   	36962.6    	34 	3.28526e+06	8.67672	100   	328225     	11.15	34 	105	1  	100   	17.3686
35 	100   	3083.88    	35 	274159     	8.67672	100   	27276.5    	10.03	35 	89 	1  	100   	15.7769
36 	100   	1.27461e+16	36 	1.27461e+18	8.67672	100   	1.26823e+17	11.02	36 	97 	1  	100   	15.8883
37 	100   	1.14566e+07	37 	1.10097e+09	8.67672	100   	1.09546e+08	10.77	37 	102	1  	100   	16.5782
38 	100   	25372.8    	38 	2.2012e+06 	8.67672	100   	220897     	10.45	38 	97 	1  	100   	16.0508
39 	100   	1899.32    	39 	168882     	8.67672	100   	16784.9    	9.86 	39 	97 	1  	100   	15.521 
40 	100   	4.18509e+09	40 	4.18509e+11	8.67672	100   	4.16411e+10	9.85 	40 	101	1  	100   	15.9915
41 	100   	51424.4    	41 	5.11358e+06	8.67672	100   	508767     	9.79 	41 	97 	1  	100   	16.2962
42 	100   	5520.7     	42 	512350     	8.67672	100   	50965.1    	10.07	42 	95 	1  	100   	15.5809
43 	100   	570.757    	43 	20122.5    	8.67672	100   	2366.14    	10.52	43 	95 	1  	100   	16.1205
44 	100   	3.90816e+21	44 	3.90802e+23	8.67672	100   	3.88843e+22	9.25 	44 	96 	1  	100   	15.6022
45 	100   	1.04538e+15	45 	1.04538e+17	8.67672	100   	1.04014e+16	9.47 	45 	96 	1  	100   	15.8628
46 	100   	372535     	46 	3.07424e+07	8.67672	100   	3.0971e+06 	10.09	46 	96 	1  	100   	16.1233
47 	100   	244.909    	47 	5060.49    	8.67656	100   	555.86     	9.16 	47 	96 	1  	100   	15.6778
48 	100   	3.11419e+17	48 	3.11419e+19	8.67656	100   	3.09858e+18	10.37	48 	96 	1  	100   	16.3711
49 	100   	6287.62    	49 	512350     	8.67656	100   	51614.5    	9.62 	49 	96 	1  	100   	15.8567
50 	100   	5.17135e+12	50 	5.16967e+14	8.67656	100   	5.14374e+13	9.62 	50 	96 	1  	100   	16.8824
51 	100   	7066.51    	51 	659226     	8.67656	100   	65567.3    	10.16	51 	96 	1  	100   	16.5751
52 	100   	874.644    	52 	34650      	8.67656	100   	3887.27    	10.34	52 	99 	1  	100   	17.0477
53 	100   	2.60875e+07	53 	2.60872e+09	8.67656	100   	2.59564e+08	10.78	53 	96 	1  	100   	17.2085
54 	100   	3.95072e+06	54 	3.94424e+08	8.67656	100   	3.92441e+07	9.72 	54 	98 	1  	100   	16.8119
55 	100   	4167.39    	55 	379847     	8.67656	100   	37781.6    	9.95 	55 	104	1  	100   	16.8922
56 	100   	4.35974e+06	56 	3.26128e+08	8.59355	100   	3.41351e+07	11.02	56 	100	1  	100   	17.5026
57 	100   	85661.7    	57 	8.37823e+06	8.59355	100   	833492     	9.61 	57 	98 	1  	100   	16.4328
58 	100   	1.50743e+11	58 	1.50743e+13	8.59355	100   	1.49987e+12	10.48	58 	104	1  	100   	17.5063
59 	100   	3.42858e+30	59 	3.42858e+32	8.59355	100   	3.4114e+31 	10.44	59 	96 	1  	100   	17.4759
60 	100   	12324.9    	60 	1.20033e+06	7.06729	100   	119407     	10.07	60 	96 	1  	100   	16.121 
61 	100   	2.10926e+21	61 	2.10926e+23	7.06729	100   	2.09869e+22	9.63 	61 	105	1  	100   	16.6671
62 	100   	137.606    	62 	1409.29    	7.06729	100   	202.959    	8.93 	62 	96 	1  	100   	14.9401
63 	100   	139.09     	63 	1491.01    	7.06729	100   	207.59     	8.9  	63 	97 	1  	100   	16.6154
64 	100   	2.14738e+09	64 	2.14738e+11	7.06729	100   	2.13661e+10	9.16 	64 	96 	1  	100   	15.8876
65 	100   	267.728    	65 	13583.6    	7.06729	100   	1353.03    	8.62 	65 	96 	1  	100   	15.5285
66 	100   	1.58255e+37	66 	1.58255e+39	7.06729	100   	1.57462e+38	9.16 	66 	96 	1  	100   	15.5304
67 	100   	207.612    	67 	5325.92    	7.06729	100   	674.108    	8.94 	67 	96 	1  	100   	15.6696
68 	100   	1.58255e+37	68 	1.58255e+39	7.06729	100   	1.57462e+38	9.11 	68 	96 	1  	100   	15.653 
69 	100   	2357       	69 	216863     	7.06729	100   	21562.4    	8.06 	69 	96 	1  	100   	12.6963
70 	100   	3.3084e+10 	70 	3.3084e+12 	7.06729	100   	3.29182e+11	8.64 	70 	96 	1  	100   	15.8269
71 	100   	5241.85    	71 	512350     	7.06729	100   	50966.5    	8.4  	71 	96 	1  	100   	15.4616
72 	100   	141.123    	72 	1342.35    	7.06729	100   	200.311    	8.97 	72 	96 	1  	100   	14.6986
73 	100   	89818.1    	73 	8.45792e+06	7.06729	100   	842569     	8.46 	73 	96 	1  	100   	14.8771
74 	100   	5272.76    	74 	512350     	7.06729	100   	50964.2    	9.18 	74 	96 	1  	100   	15.4417
75 	100   	392.849    	75 	23709.5    	7.06729	100   	2368.11    	8.72 	75 	96 	1  	100   	14.1387
76 	100   	338.02     	76 	22206.7    	7.06729	100   	2202       	8.68 	76 	96 	1  	100   	15.3264
77 	100   	4.33166e+33	77 	4.33166e+35	7.06729	100   	4.30995e+34	8.35 	77 	97 	1  	100   	15.1396
78 	100   	17245.9    	78 	1.20034e+06	7.06729	100   	129367     	8.67 	78 	96 	1  	100   	15.6129
79 	100   	12246.6    	79 	1.20034e+06	7.06729	100   	119411     	8.38 	79 	96 	1  	100   	15.2583
80 	100   	122.347    	80 	714.229    	7.06729	100   	157.668    	8.71 	80 	96 	1  	100   	15.3482
81 	100   	3.26148e+06	81 	3.26128e+08	7.06729	100   	3.24493e+07	8.59 	81 	96 	1  	100   	15.1638
82 	100   	8644.25    	82 	512350     	7.06729	100   	60930.8    	8.58 	82 	101	1  	100   	15.8216
83 	100   	3.27359e+06	83 	3.26128e+08	7.06729	100   	3.24483e+07	8.78 	83 	99 	1  	100   	15.5715
84 	100   	274.595    	84 	11092.3    	7.06729	100   	1122.84    	8.79 	84 	98 	1  	100   	16.0526
85 	100   	1.70596e+09	85 	1.70596e+11	7.06729	100   	1.69741e+10	7.72 	85 	98 	1  	100   	12.8165
86 	100   	1173.52    	86 	104799     	7.06729	100   	10416.1    	8.65 	86 	100	1  	100   	15.7629
87 	100   	1.70597e+09	87 	1.70596e+11	7.06729	100   	1.69741e+10	8.98 	87 	100	1  	100   	16.1938
88 	100   	3.26172e+06	88 	3.26128e+08	7.06729	100   	3.24493e+07	8.54 	88 	100	1  	100   	15.773 
89 	100   	5287.33    	89 	512350     	7.06729	100   	50963.2    	8.57 	89 	100	1  	100   	15.5424
90 	100   	1.70596e+09	90 	1.70596e+11	7.06729	100   	1.69741e+10	8.51 	90 	104	1  	100   	16.0919
91 	100   	4.56733e+06	91 	3.26128e+08	7.064  	100   	3.48321e+07	8.49 	91 	100	1  	100   	15.4107
92 	100   	12139      	92 	1.20034e+06	7.064  	100   	119419     	8.78 	92 	100	1  	100   	15.4153
93 	100   	4.33166e+33	93 	4.33166e+35	7.064  	100   	4.30995e+34	8.51 	93 	100	1  	100   	15.5663
94 	100   	1.6474e+07 	94 	1.64738e+09	7.064  	100   	1.63913e+08	9.06 	94 	104	1  	100   	16.6978
95 	100   	127.042    	95 	2150.33    	7.01795	100   	243.289    	8.25 	95 	101	1  	100   	15.9414
96 	100   	4533.99    	96 	414279     	6.78172	100   	41225.1    	8.48 	96 	101	1  	100   	15.8616
97 	100   	9.44503e+07	97 	9.44502e+09	6.78172	100   	9.39767e+08	8.35 	97 	100	1  	100   	15.0096
98 	100   	3.26139e+06	98 	3.26128e+08	6.78172	100   	3.24493e+07	7.91 	98 	100	1  	100   	13.9141
99 	100   	17237.4    	99 	1.20034e+06	6.78172	100   	129368     	8.57 	99 	109	1  	100   	16.6224
100	100   	12257.9    	100	1.20034e+06	6.78172	100   	119414     	8.42 	100	100	1  	100   	15.4753
   	      	                              fitness                              	                      size                     
   	      	-------------------------------------------------------------------	-----------------------------------------------
gen	nevals	avg        	gen	max        	min    	nevals	std        	avg 	gen	max	min	nevals	std    
0  	100   	1.15013e+07	0  	1.14868e+09	11.3269	100   	1.14291e+08	5.51	0  	40 	1  	100   	6.76978
1  	100   	2140.17    	1  	118235     	8.27449	100   	13216.4    	8.91	1  	47 	1  	100   	9.45632
2  	100   	2.16831e+14	2  	2.16831e+16	8.27449	100   	2.15744e+15	9.69	2  	47 	1  	100   	9.38477
3  	100   	12554.1    	3  	534235     	8.27449	100   	73207.1    	11.37	3  	47 	1  	100   	11.2514
4  	100   	3401.68    	4  	238774     	8.27449	100   	24139.8    	11.34	4  	47 	1  	100   	11.4684
5  	100   	6331.19    	5  	603468     	8.27449	100   	60024.7    	11.94	5  	48 	1  	100   	11.3761
6  	100   	466.173    	6  	16530.4    	8.27449	100   	2005.92    	13.14	6  	57 	1  	100   	13.397 
7  	100   	133.034    	7  	2526.14    	8.27449	100   	258.577    	12.16	7  	62 	1  	100   	13.2512
8  	100   	438.174    	8  	29995.3    	8.27449	100   	2976.2     	12.51	8  	51 	1  	100   	12.9811
9  	100   	2.36788e+10	9  	2.36788e+12	8.27449	100   	2.35601e+11	11.53	9  	50 	1  	100   	12.4157
10 	100   	454.02     	10 	28057.8    	8.27449	100   	2857.7     	11.7 	10 	47 	1  	100   	11.7936
11 	100   	900.324    	11 	45636.3    	8.27449	100   	5554.27    	11.15	11 	47 	1  	100   	11.8839
12 	100   	109.154    	12 	1329.63    	8.27449	100   	157.631    	11.34	12 	48 	1  	100   	11.4928
13 	100   	163.246    	13 	4134.12    	8.15386	100   	500.626    	11.64	13 	47 	1  	100   	11.8309
14 	100   	446.695    	14 	14031.9    	8.15386	100   	1965.93    	11.77	14 	68 	1  	100   	12.2343
15 	100   	148.172    	15 	2758.8     	8.15386	100   	364.516    	12.24	15 	80 	1  	100   	12.4564
16 	100   	91086.3    	16 	9.0942e+06 	8.15386	100   	904847     	11.41	16 	44 	1  	100   	11.0246
17 	100   	1.34125e+06	17 	1.34035e+08	8.15386	100   	1.33363e+07	13.31	17 	71 	1  	100   	13.2247
18 	100   	99645      	18 	9.0942e+06 	8.15386	100   	907956     	12.5 	18 	44 	1  	100   	11.7843
19 	100   	1302.89    	19 	114544     	8.15386	100   	11390.4    	12.63	19 	51 	1  	100   	11.8006
20 	100   	921330     	20 	9.21191e+07	8.15386	100   	9.16572e+06	12.1 	20 	43 	1  	100   	11.2352
21 	100   	1221.74    	21 	32808.8    	8.15386	100   	5637.13    	11.89	21 	45 	1  	100   	11.1776
22 	100   	921385     	22 	9.21192e+07	8.15386	100   	9.16572e+06	11.35	22 	45 	1  	100   	10.5123
23 	100   	9.53529e+13	23 	9.53529e+15	8.13516	100   	9.48749e+14	11.65	23 	49 	1  	100   	11.043 
24 	100   	148.725    	24 	4134.12    	8.13516	100   	455.861    	11.64	24 	48 	1  	100   	11.0241
25 	100   	181.668    	25 	4134.12    	8.13516	100   	590.286    	11.84	25 	48 	1  	100   	11.4164
26 	100   	142.853    	26 	4134.12    	8.06005	100   	425.446    	11.44	26 	53 	1  	100   	10.8576
27 	100   	9.48606e+09	27 	9.48606e+11	8.06005	100   	9.43851e+10	11.69	27 	54 	1  	100   	10.9642
28 	100   	3.15089e+06	28 	3.15019e+08	8.06005	100   	3.1344e+07 	11.26	28 	45 	1  	100   	9.94245
29 	100   	1.46528e+09	29 	1.46528e+11	8.06005	100   	1.45793e+10	11.28	29 	43 	1  	100   	10.348 
30 	100   	3.1505e+06 	30 	3.15019e+08	8.06005	100   	3.1344e+07 	11.19	30 	57 	1  	100   	11.1209
31 	100   	3.1503e+06 	31 	3.15019e+08	8.06005	100   	3.1344e+07 	11.41	31 	53 	1  	100   	11.0978
32 	100   	147.183    	32 	5954.67    	8.06005	100   	593.038    	11.78	32 	50 	1  	100   	10.9577
33 	100   	5083.97    	33 	498599     	8.06005	100   	49600.3    	11.91	33 	42 	1  	100   	10.8315
34 	100   	170.487    	34 	9728.64    	8.0595 	100   	962.713    	11.89	34 	51 	1  	100   	11.2764
35 	100   	3.34402e+06	35 	3.15019e+08	8.0595 	100   	3.13818e+07	11.51	35 	42 	1  	100   	11.4311
36 	100   	152327     	36 	1.52007e+07	7.62579	100   	1.51241e+06	11.98	36 	57 	1  	100   	11.9071
37 	100   	162562     	37 	1.52007e+07	7.61522	100   	1.5147e+06 	12.38	37 	57 	1  	100   	12.2097
38 	100   	152823     	38 	1.52007e+07	7.61522	100   	1.51238e+06	12.1 	38 	57 	1  	100   	11.9503
39 	100   	121.38     	39 	2067.06    	7.61522	100   	292.883    	11.82	39 	69 	1  	100   	11.9192
40 	100   	5096.47    	40 	498599     	7.61522	100   	49599.5    	12.52	40 	66 	1  	100   	12.7071
41 	100   	1678.53    	41 	157996     	7.61522	100   	15712      	12.43	41 	57 	1  	100   	12.7085
42 	100   	1.88959e+15	42 	1.88959e+17	7.61522	100   	1.88012e+16	13.15	42 	57 	1  	100   	13.1388
43 	100   	3.15029e+06	43 	3.15019e+08	7.61522	100   	3.1344e+07 	12.9 	43 	57 	1  	100   	12.0669
44 	100   	3.15028e+06	44 	3.15019e+08	7.61522	100   	3.1344e+07 	12.2 	44 	57 	1  	100   	11.726 
45 	100   	6.0383e+22 	45 	6.0383e+24 	7.60478	100   	6.00803e+23	13.07	45 	57 	1  	100   	11.3818
46 	100   	3069.16    	46 	290513     	7.60478	100   	28901      	12.08	46 	59 	1  	100   	11.4714
47 	100   	5661.44    	47 	497632     	7.60478	100   	49822.8    	12.9 	47 	50 	1  	100   	11.1521
48 	100   	109.652    	48 	2067.06    	7.60478	100   	232.372    	12.53	48 	67 	1  	100   	12.0776
49 	100   	2.09059e+06	49 	2.0905e+08 	7.60478	100   	2.08002e+07	13.3 	49 	50 	1  	100   	11.7512
50 	100   	11689.7    	50 	545642     	7.60478	100   	73874.9    	14.42	50 	52 	1  	100   	13.2877
51 	100   	3.15529e+06	51 	3.15019e+08	7.60478	100   	3.13436e+07	14.38	51 	53 	1  	100   	12.9975
52 	100   	1.09353e+06	52 	1.09343e+08	7.60478	100   	1.08795e+07	14.01	52 	53 	1  	100   	12.4463
53 	100   	1.20046e+09	53 	1.20046e+11	7.60478	100   	1.19444e+10	14.15	53 	68 	1  	100   	12.7651
54 	100   	97.4382    	54 	2067.06    	7.60478	100   	216.247    	14.53	54 	53 	1  	100   	12.6352
55 	100   	131270     	55 	1.31189e+07	7.60478	100   	1.30531e+06	14.31	55 	52 	1  	100   	11.8867
56 	100   	3.15526e+06	56 	3.15019e+08	7.60478	100   	3.13436e+07	14.02	56 	52 	1  	100   	12.5012
57 	100   	112.837    	57 	2067.06    	7.60478	100   	255.639    	13.76	57 	52 	1  	100   	11.5768
58 	100   	1.09916e+06	58 	1.09343e+08	7.60478	100   	1.08791e+07	13.34	58 	50 	1  	100   	10.962 
59 	100   	2.75053e+23	59 	2.75053e+25	7.60478	100   	2.73674e+24	13.45	59 	49 	1  	100   	10.9155
60 	100   	2.31833e+11	60 	2.29764e+13	7.60478	100   	2.28601e+12	13.4 	60 	49 	1  	100   	11.3543
61 	100   	76.0479    	61 	733.44     	7.60478	100   	88.0921    	14.54	61 	51 	1  	100   	11.9945
62 	100   	491877     	62 	4.9175e+07 	7.60478	100   	4.89283e+06	14.74	62 	49 	1  	100   	12.5846
63 	100   	160.681    	63 	4638.75    	7.60478	100   	536.934    	14.68	63 	49 	1  	100   	12.1588
64 	100   	1.55966e+11	64 	1.55966e+13	7.60478	100   	1.55184e+12	15.19	64 	49 	1  	100   	13.2451
65 	100   	5118.63    	65 	497633     	7.60478	100   	49504.6    	15.29	65 	49 	1  	100   	12.8556
66 	100   	1.76775e+08	66 	1.76775e+10	7.60478	100   	1.75889e+09	15.16	66 	45 	1  	100   	12.9721
67 	100   	2.75053e+23	67 	2.75053e+25	7.60478	100   	2.73674e+24	14.68	67 	62 	1  	100   	13.1635
68 	100   	3.15276e+06	68 	3.15019e+08	7.60478	100   	3.13438e+07	14.54	68 	62 	1  	100   	14.0744
69 	100   	2.75053e+23	69 	2.75053e+25	7.60478	100   	2.73674e+24	15.32	69 	62 	1  	100   	14.556 
70 	100   	2.75053e+23	70 	2.75053e+25	7.60478	100   	2.73674e+24	16.45	70 	88 	1  	100   	17.545 
71 	100   	7432.52    	71 	491273     	7.60478	100   	54260      	16.89	71 	64 	1  	100   	18.0399
72 	100   	3.15036e+06	72 	3.15019e+08	7.58443	100   	3.1344e+07 	18.23	72 	67 	1  	100   	18.888 
73 	100   	2.75053e+23	73 	2.75053e+25	7.58443	100   	2.73674e+24	17.22	73 	64 	1  	100   	18.0519
74 	100   	2.75053e+23	74 	2.75053e+25	7.58443	100   	2.73674e+24	17.41	74 	69 	1  	100   	18.8526
75 	100   	2.75053e+23	75 	2.75053e+25	7.58443	100   	2.73674e+24	17.59	75 	65 	1  	100   	18.097 
76 	100   	3.20588e+10	76 	3.20588e+12	7.58443	100   	3.18981e+11	17.29	76 	59 	1  	100   	17.6705
77 	100   	64.4661    	77 	155.793    	7.58443	100   	47.6586    	17.7 	77 	69 	1  	100   	17.6071
78 	100   	4.69072e+09	78 	4.66547e+11	7.57814	100   	4.64189e+10	17.8 	78 	69 	1  	100   	18.6462
79 	100   	89.6888    	79 	2477.88    	7.57814	100   	245.319    	18.28	79 	69 	1  	100   	18.2992
80 	100   	3.1538e+06 	80 	3.15019e+08	7.57814	100   	3.13437e+07	16.59	80 	73 	1  	100   	17.9199
81 	100   	203.062    	81 	11547      	7.57814	100   	1158.71    	18.56	81 	78 	1  	100   	20.3152
82 	100   	82.4214    	82 	875.793    	7.57814	100   	104.395    	17.8 	82 	73 	1  	100   	18.6676
83 	100   	72.4944    	83 	841.454    	7.57814	100   	91.6689    	17.35	83 	69 	1  	100   	18.2715
84 	100   	214.525    	84 	14072.2    	7.57814	100   	1396.43    	17.19	84 	69 	1  	100   	18.8009
85 	100   	2.30648e+08	85 	2.3064e+10 	7.57814	100   	2.29484e+09	16.11	85 	69 	1  	100   	16.9487
86 	100   	367.443    	86 	20378      	7.57814	100   	2082.69    	17.03	86 	68 	1  	100   	17.3842
87 	100   	2.75053e+23	87 	2.75053e+25	7.57814	100   	2.73674e+24	15.9 	87 	60 	1  	100   	16.0683
88 	100   	3.15065e+06	88 	3.15019e+08	7.57814	100   	3.1344e+07 	15.53	88 	62 	1  	100   	15.4541
89 	100   	76.1232    	89 	772.08     	7.57814	100   	96.8023    	14.52	89 	56 	1  	100   	15.1112
90 	100   	358.862    	90 	13585.3    	7.57814	100   	1625.32    	15.3 	90 	58 	1  	100   	15.4418
91 	100   	1.91875e+28	91 	1.91872e+30	7.57576	100   	1.9091e+29 	15.94	91 	69 	1  	100   	15.4278
92 	100   	2.75053e+23	92 	2.75053e+25	7.57576	100   	2.73674e+24	15.85	92 	67 	1  	100   	16.6945
93 	100   	2.75053e+23	93 	2.75053e+25	7.57576	100   	2.73674e+24	15.85	93 	68 	1  	100   	16.3367
94 	100   	250.124    	94 	18257.3    	7.57576	100   	1810.57    	16.35	94 	68 	1  	100   	17.2959
95 	100   	105.386    	95 	2067.06    	7.57576	100   	231.795    	16.44	95 	70 	1  	100   	18.4772
96 	100   	894.84     	96 	81275.4    	7.57576	100   	8079.38    	15.99	96 	89 	1  	100   	18.0535
97 	100   	370.817    	97 	20433.2    	7.57576	100   	2158.9     	15.76	97 	70 	1  	100   	17.7753
98 	100   	93.2576    	98 	2111.17    	7.57576	100   	223.604    	16.63	98 	69 	1  	100   	18.2689
99 	100   	164.243    	99 	7546.36    	7.57576	100   	771.226    	16.15	99 	84 	1  	100   	18.5469
100	100   	224.843    	100	16091.5    	7.57576	100   	1595.54    	16.04	100	72 	1  	100   	17.0669
   	      	                              fitness                              	                      size                     
   	      	-------------------------------------------------------------------	-----------------------------------------------
gen	nevals	avg        	gen	max        	min    	nevals	std        	avg 	gen	max	min	nevals	std    
0  	100   	2.54955e+16	0  	2.52594e+18	11.0987	100   	2.51312e+17	7.32	0  	53 	1  	100   	9.03646
1  	100   	1.15426e+07	1  	1.15423e+09	11.0987	100   	1.14845e+08	9.71	1  	53 	1  	100   	11.6801
2  	100   	61720.8    	2  	5.30297e+06	11.0987	100   	533488     	8.81	2  	54 	1  	100   	11.2452
3  	100   	3089.71    	3  	282563     	11.0987	100   	28097.5    	8.92	3  	53 	1  	100   	11.4146
4  	100   	1.08392e+09	4  	1.08391e+11	11.0987	100   	1.07848e+10	10.11	4  	52 	1  	100   	12.0598
5  	100   	1.86277e+08	5  	1.59016e+10	11.0987	100   	1.58967e+09	10.1 	5  	66 	1  	100   	11.8731
6  	100   	2.44397e+118	6  	2.44397e+120	9.53499	100   	2.43172e+119	10.41	6  	66 	1  	100   	12.3467
